state,district,population,households,literacy_rate,sc_st_share,dilapidated_housing_rate,no_latrine_rate,no_bathing_facility_rate,low_income_household_rate,rural_household_share,seismic_exposure,landslide_exposure,flood_exposure,cyclone_exposure,urgency_score,predicted_urgency
Haryana,Rewari,900332.0,268754.0,0.7074579155244954,0.20282073723915178,0.019248085609888596,0.2524018247170275,0.1277153084233165,0.00026790298935085616,0.7421247683755404,0.6,0.05,0.45,0.0,0.2096501565490395,0.21308540227555395
Chhattisgarh,Dhamtari,799781.0,210481.0,0.6837284206551544,0.33285862004723793,0.03257776236334871,0.544676241560996,0.6615133907573605,0.0009407024862101567,0.8014452610924502,0.3,0.05,0.35,0.0,0.20793097783575293,0.21302848492943158
Rajasthan,Bharatpur,2548462.0,609134.0,0.5810834142317994,0.23990744221416682,0.02955178991814609,0.5507244711344302,0.37007128152426233,0.0006698033601801902,0.7870796901831124,0.4,0.05,0.25,0.0,0.20751756664970739,0.21301544824442614
Punjab,Jalandhar,2193590.0,708130.0,0.7396719532820627,0.3895185517804148,0.035161622865857965,0.08247073277505543,0.044055470040811714,0.0002838461864346942,0.46649485264005197,0.6,0.05,0.5,0.0,0.2122928601773661,0.2129457055655167
Chhattisgarh,Raipur,4063872.0,1068500.0,0.6471042887177549,0.29545615609940473,0.03931679925128685,0.534190921853065,0.5629995320542817,0.0006700982686008424,0.6303219466541881,0.3,0.05,0.35,0.0,0.2099951380923351,0.21216801533148322
Orissa,Debagarh,312520.0,98758.0,0.6329802892614873,0.520005119672341,0.09888819133639806,0.6937868324591425,0.7097855363616112,0.001012576196358776,0.9255756495676299,0.25,0.05,0.15,0.0,0.2096821075624351,0.21191894180866422
Haryana,Hisar,1743931.0,456126.0,0.6389650737328484,0.23440434283237124,0.03417476749845438,0.19225389475715043,0.11209841140386648,0.00036612690353104185,0.6621262545875481,0.6,0.05,0.45,0.0,0.21696530135624337,0.21172988018478836
Jharkhand,Ramgarh,949443.0,252625.0,0.6282599376687173,0.32389727450726374,0.02585254824344384,0.46158931222167243,0.4351311232063335,0.002149430974764968,0.5306956952003958,0.35,0.05,0.35,0.0,0.21093782847662057,0.21099922256300058
Punjab,Ludhiana,3498739.0,1036821.0,0.7317564985556224,0.2639116550277114,0.039802434557170425,0.03999726085794944,0.04520741767383184,0.00032406751020667984,0.3810030853927534,0.6,0.05,0.5,0.0,0.20148075655366124,0.21079120662051656
Haryana,Karnal,1505324.0,428602.0,0.6497026553751883,0.22560193021568778,0.027727355448644662,0.14715983593170354,0.1082636105291156,0.00034064236751111756,0.6828759548485541,0.6,0.05,0.45,0.0,0.21028111239794686,0.21017748042163487
Haryana,Sonipat,1450001.0,417434.0,0.6884933182804701,0.186161940577972,0.02758759468562695,0.19911171586406473,0.1074852551541082,0.0003665250075461031,0.6800068992942597,0.6,0.05,0.45,0.0,0.2070470114086313,0.2098566632656213
Jharkhand,Ranchi,2914253.0,730982.0,0.6558912352496507,0.4100395538753842,0.026568369672577436,0.43522959525679156,0.43740064734836154,0.0009220473281147826,0.5755818884733139,0.35,0.05,0.35,0.0,0.21063140816617656,0.20936045596113792
Haryana,Kurukshetra,964655.0,291821.0,0.6705951868802836,0.2230102990188202,0.02477888842818029,0.13334544121224998,0.09070286237111105,0.0002844209292682843,0.6975269086186395,0.6,0.05,0.45,0.0,0.20577323303529643,0.2092061743563258
Haryana,Yamunanagar,1214205.0,357723.0,0.6855983956580644,0.2526286747295556,0.03449596475485222,0.21658657676470341,0.09666417870810655,0.00024879585601149493,0.5995253310522387,0.6,0.05,0.45,0.0,0.21411087458744713,0.2089087954613835
Rajasthan,Pali,2037573.0,652717.0,0.5328363695435697,0.26633352522829856,0.031646180503955006,0.4578247540664637,0.23592766849951816,0.0004917904696828794,0.7858060997338816,0.4,0.05,0.25,0.0,0.20763018303256953,0.20862051339306148
Haryana,Jhajjar,958405.0,290144.0,0.705433506711672,0.1778454828595427,0.030136759677953016,0.2009829601852873,0.10190112495864123,0.00027917172162788135,0.7300374986213742,0.6,0.05,0.45,0.0,0.20459066556584496,0.2082042341203935
Haryana,Panipat,1205437.0,327306.0,0.6525426048810514,0.1710690811713926,0.02389201542287645,0.12334329343183444,0.08948812426292216,0.000278027289447795,0.5300911074040806,0.6,0.05,0.45,0.0,0.20372385595908882,0.20771148236510834
Rajasthan,Nagaur,3307743.0,842201.0,0.5316688751211929,0.2147473367791875,0.039140300237116794,0.44186007853232184,0.2260897339233746,0.0006613623113722258,0.8023167866103222,0.4,0.05,0.25,0.0,0.20355482313650122,0.20757686689164956
Haryana,Ambala,1128350.0,315256.0,0.7249745203172775,0.26254796827225596,0.02545233080417185,0.18910028675108484,0.06942928921257645,0.0003172025274697389,0.5562622122973075,0.6,0.05,0.45,0.0,0.20618157436612217,0.20743019214084935
Jharkhand,Dhanbad,2684487.0,664219.0,0.6415393332133849,0.24974157073586126,0.03163113370740674,0.44257993222114994,0.4129074898489805,0.0007964240709765906,0.3895763294937363,0.35,0.05,0.35,0.0,0.2028575005992247,0.20708504770804226
Haryana,Rohtak,1061204.0,306942.0,0.7044658708410447,0.20438011918537813,0.02549667363866789,0.17496139335770275,0.0929915097966391,0.0002508617263196304,0.5708016498230936,0.6,0.05,0.45,0.0,0.20375092467767197,0.2068415910506236
Rajasthan,Jaisalmer,669919.0,189947.0,0.46073181981702266,0.21131360657034656,0.017878671418869473,0.45080469815264257,0.17884462507962748,0.0005791089093273386,0.8376915665948923,0.4,0.05,0.25,0.0,0.211785465881016,0.2068117033501161
Madhya Pradesh,Gwalior,2032036.0,444892.0,0.6679064740978998,0.22893344409252592,0.024797029391402856,0.3170702102982297,0.20400007192756894,0.0007417530546739434,0.38822905334328334,0.35,0.05,0.4,0.0,0.19422875337628648,0.20637486880024483
Jharkhand,Purbi Singhbhum,2293919.0,604663.0,0.6572590400968822,0.33363732546790015,0.030415289177608024,0.3773440743025454,0.39222839829789485,0.000686332717563337,0.43418730764078506,0.35,0.05,0.35,0.0,0.2004102192276535,0.2060864756843672
Chhattisgarh,Durg,3343872.0,883189.0,0.6888355774383709,0.2558279742765273,0.03091750463377601,0.4970782018344884,0.5180714433716905,0.0007348370507331953,0.6040020878883229,0.3,0.05,0.35,0.0,0.1975948003925538,0.20560112179995418
Haryana,Panchkula,561293.0,164551.0,0.722114831291322,0.18142039897166007,0.031874616380331934,0.1837424263602166,0.09526529768886242,0.00025524001677291536,0.43083907116942466,0.6,0.05,0.45,0.0,0.20118313725404013,0.2049820362431343
Madhya Pradesh,Jabalpur,2463289.0,624761.0,0.7130580293258323,0.2936155684533971,0.03434593388511767,0.3433905125319922,0.3010255121558484,0.0007538882868809032,0.4358210579725687,0.35,0.05,0.4,0.0,0.19572838454852132,0.20354178849493568
Orissa,Subarnapur,610183.0,193502.0,0.652953294339567,0.34974917360857316,0.056071771867991026,0.6955690380461184,0.7191708612830875,0.0009819019958450042,0.9143419706256266,0.25,0.05,0.15,0.0,0.19179832575972652,0.20343407753119763
Rajasthan,Jodhpur,3687165.0,891657.0,0.5509739867893083,0.19715635183128502,0.02831357797897622,0.4190882817047362,0.16274868026606643,0.0006056140421709245,0.6552014956423826,0.4,0.05,0.25,0.0,0.19673361185143579,0.20190856227483725
Orissa,Bargarh,1481255.0,458961.0,0.6641550577044466,0.3915024759410095,0.06618427273777075,0.6752098762204196,0.7178779896331061,0.0010589135024544568,0.8967341451670185,0.25,0.05,0.15,0.0,0.19218743440357067,0.20149559123203425
Rajasthan,Alwar,3674179.0,995261.0,0.5940037216477477,0.25646137545285624,0.020240921728069322,0.4545521225085681,0.299496313027437,0.0005465902913909014,0.7860189437745476,0.4,0.05,0.25,0.0,0.1973889092465881,0.20080727212942007
Rajasthan,Churu,2039547.0,493893.0,0.5634922852966859,0.2269945237839579,0.034268556144752,0.29533117497109695,0.1604213868186024,0.0007552243097189067,0.6983233210432219,0.4,0.05,0.25,0.0,0.186465625281697,0.1985996042295197
Rajasthan,Bikaner,2363937.0,531933.0,0.5409623860534354,0.21211436683803334,0.026619893858813047,0.33761582755722996,0.1408805244269485,0.0006015795222330632,0.6311960340869996,0.4,0.05,0.25,0.0,0.19160961918954808,0.19852161062384568
Rajasthan,Ajmer,2583052.0,684254.0,0.5910345591184382,0.20963921748381373,0.01764695566266328,0.39962499305813337,0.2614277738968278,0.000543657764514347,0.5982208361222587,0.4,0.05,0.25,0.0,0.1894521539831447,0.1971412617284246
Haryana,Faridabad,1809733.0,470681.0,0.7032744609287669,0.12366409851618995,0.020725289527301932,0.10500530083007387,0.08339831010811993,0.0003314346659414763,0.18632577053248378,0.6,0.05,0.45,0.0,0.1917433993965742,0.1960689498619176
Haryana,Gurgaon,1514432.0,523691.0,0.7336849723196551,0.130700487047289,0.022866537710214612,0.0850291488683212,0.057157751422117244,0.00016230945347542731,0.27058513512739385,0.6,0.05,0.45,0.0,0.18649637929271642,0.19547324056186854
Orissa,Sambalpur,1041099.0,315495.0,0.675911704842671,0.5254908514944304,0.055401828872089894,0.5977622466283142,0.6102252016672214,0.0008938334997385061,0.699526141460245,0.25,0.05,0.15,0.0,0.1916926528783822,0.19348149637933493
Orissa,Sundargarh,2093437.0,618062.0,0.6412048702683673,0.5990192205449698,0.040623756192744415,0.5376936294417065,0.5407806983765383,0.0009125298109251176,0.627624736676903,0.25,0.05,0.15,0.0,0.1946063003698939,0.19320586253252298
Madhya Pradesh,Indore,3276697.0,788318.0,0.7047127030665331,0.23283141529412088,0.02467151580960983,0.14740751828576792,0.08886895897340921,0.0006837342290801427,0.25417534548240683,0.35,0.05,0.4,0.0,0.1742381707474181,0.19251536513917222
Madhya Pradesh,Bhopal,2371061.0,700719.0,0.7003995257819179,0.1800649582613016,0.02048324649395835,0.17570952122034653,0.09615694736406462,0.000505195377890424,0.16967286458623215,0.35,0.05,0.4,0.0,0.173416898484374,0.1923024962321074
Rajasthan,Sikar,2677333.0,705834.0,0.617075649536311,0.18456986859684618,0.016000929396997026,0.31418293819793325,0.16632806013878618,0.0006092083974418914,0.7474278654754517,0.4,0.05,0.25,0.0,0.17641092309325618,0.18895121395013542
Orissa,Ganjam,3529031.0,1015394.0,0.6262483950976911,0.2287208585019514,0.06424993647785983,0.5217285112970925,0.5776053433445539,0.0010498387817930773,0.7834160926694466,0.25,0.05,0.15,0.0,0.17232904902821017,0.18775655233561223
Rajasthan,Hanumangarh,1774692.0,497753.0,0.582712943992535,0.28651619548631535,0.016805524024968207,0.09752628311632476,0.10203052518015963,0.0005765912008566498,0.7816306481327084,0.4,0.05,0.25,0.0,0.16850237830510822,0.18746124879865403
Rajasthan,Kota,1951014.0,515189.0,0.665471903328218,0.302009109109417,0.016578381914210124,0.3436758160597373,0.22222524161036047,0.0004930229488595447,0.39491138203649534,0.4,0.05,0.25,0.0,0.1805030647822795,0.18668724033364445
Rajasthan,Ganganagar,1969168.0,562594.0,0.606013808877658,0.3726898873026578,0.018151633327052902,0.09707177822728291,0.07374412098244916,0.0005812362023057481,0.7068987582519544,0.4,0.05,0.25,0.0,0.17125404367799144,0.18630589888825516
Rajasthan,Jaipur,6626178.0,1732679.0,0.6490868491610096,0.23109370137657032,0.01657837372069495,0.2582163228157091,0.1899584400803611,0.0005136554433914188,0.4356496500505864,0.4,0.05,0.25,0.0,0.1702382946368875,0.1855247640459719
Rajasthan,Jhunjhunun,2137045.0,650809.0,0.6412405915645202,0.188268379935846,0.013300369232754926,0.2723502594463199,0.13304364260481955,0.0005439383905262527,0.7689690830950402,0.4,0.05,0.25,0.0,0.16938590820693666,0.1850498229056729
Dadra And Nagar Haveli,Dadra AND Nagar Haveli,343709.0,108783.0,0.6494738281511395,0.5375186567706984,0.00338288151641341,0.2686265317191105,0.22752635981725086,0.00396201612384288,0.4432769826167692,0.35,0.05,0.15,0.0,0.17022682581117488,0.18329191985053234
Orissa,Dhenkanal,1192811.0,352369.0,0.6957598479557952,0.33210206813988136,0.08838178159826772,0.6368409252800331,0.6677119723925771,0.0010585494183654068,0.8950560350087551,0.25,0.05,0.15,0.0,0.1824558058301964,0.182064202134796
Orissa,Jharsuguda,579505.0,177186.0,0.7003891252016807,0.4855488736076479,0.04404411183727834,0.5533394286230289,0.5653211879042362,0.0008860745205603152,0.5825742440147641,0.25,0.05,0.15,0.0,0.18067134573785482,0.1814238913830856
Orissa,Anugul,1273821.0,414587.0,0.6825574393890508,0.3290532971273044,0.07952010072674734,0.5318135879803274,0.5746514000680195,0.0009117507302447978,0.8210821854037874,0.25,0.05,0.15,0.0,0.17377241839649943,0.18077421413863337
Orissa,Baleshwar,2320529.0,683594.0,0.6986475928549051,0.3250396784526287,0.0859150314367885,0.5487906564422742,0.6283905359028897,0.0010649596105290567,0.8794021012472315,0.25,0.05,0.15,0.0,0.1734431499429666,0.17578574221785803
Orissa,Jajapur,1827192.0,541139.0,0.7062503557371091,0.32006433916085447,0.1059025499917766,0.5684251181304618,0.5808858722065865,0.0010348542611048179,0.9158663485721783,0.25,0.05,0.15,0.0,0.17564488766247396,0.17542280179490743
Orissa,Nayagarh,962789.0,288334.0,0.7149666230087797,0.20263006743949089,0.09465411640666727,0.6402123925725027,0.6955267155451663,0.0010612692224989074,0.9074406764377423,0.25,0.05,0.15,0.0,0.17199165692662438,0.17421508945004252
Orissa,Bhadrak,1506337.0,428106.0,0.72635804604149,0.2425247471183407,0.06331609461208206,0.5626994249087842,0.5861001714528645,0.0011328969928008485,0.8732930629330119,0.25,0.05,0.15,0.0,0.16335495151877888,0.16238143916065595
Orissa,Kendrapara,1440361.0,438243.0,0.7562444414976524,0.22165554329782602,0.05630666091643221,0.6043040048557535,0.6247926378744213,0.0010382367773130432,0.9463904728655107,0.25,0.05,0.15,0.0,0.16101879047238554,0.15759408094539495
Orissa,Puri,1698730.0,474224.0,0.7605322799974098,0.19500568071441607,0.08118104524444145,0.5831969702081716,0.6021964303788927,0.0010859846823442086,0.8477301865784945,0.25,0.05,0.15,0.0,0.15898335100536617,0.15532897252261832
Orissa,Jagatsinghapur,1136971.0,352732.0,0.7819258362790256,0.22517197008542875,0.050409375956817076,0.5565925405123436,0.5563969245772995,0.0010007597836317658,0.8779611716544005,0.25,0.05,0.15,0.0,0.1529618438507176,0.1539101494209071
Orissa,Cuttack,2624470.0,790297.0,0.7664286503560719,0.2257133821304873,0.06569555496224837,0.44567928259882045,0.47718262880916923,0.0009401528792340095,0.7333053269846652,0.25,0.05,0.15,0.0,0.1464799811955827,0.1488550551632811
Orissa,Khordha,2251673.0,688729.0,0.7771714631742709,0.183207330726975,0.0487187268141751,0.3639138180619663,0.3756266978739098,0.0007985724428621417,0.48180634182675625,0.25,0.05,0.15,0.0,0.1332641799742902,0.14799193914147768
Daman And Diu,Diu,52074.0,18850.0,0.7308445673464685,0.038118830894496296,0.001273209549071618,0.10673740053050398,0.08901856763925729,0.04737400530503979,0.5192572944297082,0.4,0.05,0.15,0.0,0.11782770475885723,0.14627868878212416
Pondicherry,Karaikal,200222.0,69333.0,0.773721169501853,0.1765440361199069,0.01176928735234304,0.26115990942264145,0.21865489737931432,0.005870220529906394,0.5137236236712677,0.25,0.05,0.15,0.0,0.12104923215086086,0.14525226196948388
Pondicherry,PONDICHERRY,950289.0,291037.0,0.7646610662651047,0.16037857956895218,0.013012091246130217,0.2109663032535382,0.11380339956775255,0.0017523545116256696,0.2999481165624989,0.25,0.05,0.15,0.0,0.11649764960962003,0.1311800355205527
Pondicherry,Yanam,55626.0,15519.0,0.7060367454068242,0.1514939057275375,0.006379277015271603,0.14363038855596366,0.09079193246987563,0.03286294219988401,0.0,0.25,0.05,0.15,0.0,0.11925499650659087,0.1254390148109974
Lakshadweep,Lakshadweep,64473.0,21242.0,0.8151164053169544,0.9479937338110527,0.003907353356557763,0.009179926560587515,0.014546652857546371,0.004895960832313341,0.24898785425101214,0.3,0.05,0.15,0.0,0.14820719486318143,0.1252186352484039
Daman And Diu,Daman,191173.0,71079.0,0.7864499693994444,0.10201231345430578,0.004403550978488724,0.06059454972636081,0.12504396516552005,0.01256348569901096,0.140772942781975,0.4,0.05,0.15,0.0,0.10841294963736034,0.12414955634518156
Chandigarh,Chandigarh,1055450.0,298367.0,0.7631228385996495,0.1886266521388981,0.02767062041043413,0.025398251147077257,0.08130926007232703,0.0029929583365452613,0.02986590340084527,0.6,0.05,0.15,0.0,0.13218893893631578,0.11970537823193757
Nct Of Delhi,North West,3656539.0,1026867.0,0.7405513793234532,0.19068222710054508,0.024193980330461492,0.03755306188630076,0.09382325072282974,0.0005628771788362076,0.06582351950155181,0.25,0.05,0.15,0.0,0.10711684212970066,0.11836539962054007
Nct Of Delhi,North East,2241624.0,487581.0,0.7189376987398421,0.1667353668590272,0.016356256704014308,0.005055570253968059,0.04606619207885459,0.001185444059551131,0.010923313254618207,0.25,0.05,0.15,0.0,0.10483012983334378,0.10593358439080312
Nct Of Delhi,South,2731929.0,731063.0,0.7607818504800088,0.15480856200874912,0.021879099338907863,0.03472751322389452,0.06899952534870456,0.0007906295353478428,0.003991448069455027,0.25,0.05,0.15,0.0,0.10151699074507758,0.10480429780373153
Nct Of Delhi,Central,582320.0,194897.0,0.7596510509685397,0.24587512020881988,0.01895873204821008,0.0036224262046106407,0.05026244631779863,0.0029656690457010625,0.0,0.25,0.05,0.15,0.0,0.10490116563668117,0.10348778563624561
Nct Of Delhi,South West,2292958.0,647682.0,0.779643150899406,0.13886342444998992,0.01874839813365201,0.030417704984853678,0.04723305572796527,0.0008924132521823981,0.06357904033152072,0.25,0.05,0.15,0.0,0.09723164295414236,0.10341884651732788
Nct Of Delhi,New Delhi,142004.0,52664.0,0.8040548153573138,0.23411312357398384,0.021285887893057878,0.01139298192313535,0.06338295609904299,0.010975239252620386,0.0,0.25,0.05,0.15,0.0,0.09956216270101581,0.102992004590133
Pondicherry,Mahe,41816.0,12110.0,0.8721541993495313,0.0034436579299789555,0.006275805119735756,0.0037985136251032204,0.007597027250206441,0.042113955408753095,0.0,0.25,0.05,0.15,0.0,0.0748660106752132,0.10281554604155742
Nct Of Delhi,West,2543243.0,701512.0,0.7711331555812795,0.1480283244660459,0.021177114575374335,0.0168222354001072,0.06948990181208589,0.000823934587006352,0.002578715688398773,0.25,0.05,0.15,0.0,0.09798949298040165,0.10275741980141014
Nct Of Delhi,North,887978.0,301071.0,0.767493113568129,0.18656205446531332,0.019965390223568528,0.015059570666055516,0.05189805726888342,0.0019198129344905354,0.014986498201420928,0.25,0.05,0.15,0.0,0.10088820219785552,0.10189570566610986
Nct Of Delhi,East,1709346.0,462218.0,0.7915296259505097,0.16463723552750584,0.014748452029129113,0.012098187435365997,0.04544825169076064,0.0012504921919959846,0.002349540692919791,0.25,0.05,0.15,0.0,0.09538211966955212,0.10070342613537717
